id;date;enfant_id;type_demande;heure_depart;lieu_depart;lieu_arrivee;distance_km;duree_estimee;cout_taxi_estime
TRA_4174;22/10/2024;ENF_058;Activité thérapeutique;14:00;Cugnaux;Ramonville-Saint-Agne;35;120;51
TRA_4175;22/10/2024;ENF_142;Consultation psychologique;16:30;Fonsorbes;Castanet-Tolosan;27;30;50
TRA_4176;22/10/2024;ENF_097;Consultation spécialisée;10:15;L'Union;Castanet-Tolosan;38;90;45
TRA_4177;22/10/2024;ENF_182;Formation professionnelle;10:45;Saint-Orens-de-Gameville;Ramonville-Saint-Agne;31;30;49
TRA_4178;22/10/2024;ENF_121;Audience tribunal;16:15;Frouzins;L'Union;21;15;62
TRA_4179;22/10/2024;ENF_036;Audience tribunal;16:00;Ramonville-Saint-Agne;Pibrac;34;180;66
TRA_4180;22/10/2024;ENF_122;Audience tribunal;15:00;Ramonville-Saint-Agne;Pins-Justaret;23;45;68
TRA_4181;22/10/2024;ENF_057;Activité thérapeutique;08:45;Blagnac;Lèguevin;37;90;49
TRA_4182;22/10/2024;ENF_075;Transport d'urgence;15:15;Frouzins;Plaisance-du-Touch;13;45;67
TRA_4183;22/10/2024;ENF_088;Formation professionnelle;15:00;Saint-Orens-de-Gameville;Castanet-Tolosan;19;30;20
TRA_4184;23/10/2024;ENF_037;Visite éducative;18:00;Saint-Orens-de-Gameville;Plaisance-du-Touch;30;30;42
TRA_4185;23/10/2024;ENF_184;Audience tribunal;18:00;Ramonville-Saint-Agne;Muret;49;120;21
TRA_4186;23/10/2024;ENF_031;Loisirs encadrés;14:45;Tournefeuille;Ramonville-Saint-Agne;44;15;74
TRA_4187;23/10/2024;ENF_005;Visite éducative;17:30;Lèguevin;Colomiers;14;120;32
TRA_4188;23/10/2024;ENF_067;Loisirs encadrés;10:15;Frouzins;Blagnac;11;60;59
TRA_4189;23/10/2024;ENF_048;Activité thérapeutique;08:15;Toulouse;Cornebarrieu;39;120;34
TRA_4190;23/10/2024;ENF_174;Activité thérapeutique;11:00;Muret;Blagnac;27;45;42
TRA_4191;23/10/2024;ENF_162;Réunion éducative;13:00;Saint-Gaudens;Muret;10;120;78
TRA_4192;23/10/2024;ENF_066;Loisirs encadrés;15:15;Colomiers;Muret;26;120;22
TRA_4193;23/10/2024;ENF_014;Activité thérapeutique;14:30;Blagnac;Balma;22;120;37
TRA_4194;23/10/2024;ENF_009;Consultation spécialisée;16:45;Pibrac;Cornebarrieu;44;15;26
TRA_4195;23/10/2024;ENF_131;Réunion éducative;10:45;Saint-Orens-de-Gameville;Cugnaux;23;120;31
TRA_4196;23/10/2024;ENF_120;Réunion éducative;12:45;Pins-Justaret;Castanet-Tolosan;31;30;65
TRA_4197;23/10/2024;ENF_028;Visite éducative;15:15;Saint-Orens-de-Gameville;Toulouse;20;45;56
TRA_4198;23/10/2024;ENF_169;Transport d'urgence;19:30;Fonsorbes;Fonsorbes;30;30;56
TRA_4199;23/10/2024;ENF_060;Transport d'urgence;18:45;Cornebarrieu;Portet-sur-Garonne;7;90;64
TRA_4200;23/10/2024;ENF_085;Réunion éducative;09:15;Frouzins;Pibrac;9;180;67
TRA_4201;23/10/2024;ENF_165;Audience tribunal;13:15;Castanet-Tolosan;Plaisance-du-Touch;6;180;41
TRA_4202;23/10/2024;ENF_168;Loisirs encadrés;19:00;Blagnac;Pins-Justaret;25;60;33
TRA_4203;23/10/2024;ENF_152;Réunion éducative;12:45;Tournefeuille;Castanet-Tolosan;40;90;70
TRA_4204;24/10/2024;ENF_199;Réunion éducative;13:30;Balma;Saint-Gaudens;38;60;67
TRA_4205;24/10/2024;ENF_106;Audience tribunal;18:00;Frouzins;Ramonville-Saint-Agne;5;120;23
TRA_4206;24/10/2024;ENF_083;Réunion éducative;17:45;Tournefeuille;Muret;9;60;50
TRA_4207;24/10/2024;ENF_109;Activité thérapeutique;09:15;Cugnaux;Pibrac;40;60;22
TRA_4208;24/10/2024;ENF_133;Transport scolaire;13:45;Toulouse;Villefranche de Lauragais;17;90;24
TRA_4209;24/10/2024;ENF_100;Formation professionnelle;08:30;L'Union;Fonsorbes;14;120;56
TRA_4210;24/10/2024;ENF_116;Rendez-vous médical;08:15;Castanet-Tolosan;Toulouse;11;15;50
TRA_4211;24/10/2024;ENF_121;Transport scolaire;10:15;Frouzins;Saint-Gaudens;23;45;29
TRA_4212;24/10/2024;ENF_078;Réunion éducative;11:00;Balma;L'Union;12;120;78
TRA_4213;24/10/2024;ENF_166;Loisirs encadrés;16:30;Saint-Orens-de-Gameville;Pins-Justaret;45;120;23
TRA_4214;24/10/2024;ENF_057;Transport d'urgence;19:15;Blagnac;Balma;12;30;24
TRA_4215;24/10/2024;ENF_128;Transport scolaire;08:30;Pibrac;Villefranche de Lauragais;20;90;36
TRA_4216;24/10/2024;ENF_040;Transport d'urgence;11:45;Tournefeuille;Frouzins;23;180;54
TRA_4217;24/10/2024;ENF_144;Consultation psychologique;17:45;Pins-Justaret;Tournefeuille;5;60;78
TRA_4218;24/10/2024;ENF_185;Loisirs encadrés;16:30;Muret;Plaisance-du-Touch;14;15;66
TRA_4219;24/10/2024;ENF_176;Consultation psychologique;18:15;Fonsorbes;Portet-sur-Garonne;33;60;74
TRA_4220;24/10/2024;ENF_188;Réunion éducative;08:30;Colomiers;L'Union;32;180;54
TRA_4221;24/10/2024;ENF_036;Consultation spécialisée;17:45;Ramonville-Saint-Agne;Portet-sur-Garonne;17;15;55
TRA_4222;28/10/2024;ENF_171;Rendez-vous médical;15:00;Castanet-Tolosan;Toulouse;45;60;62
TRA_4223;28/10/2024;ENF_037;Réunion éducative;11:30;Saint-Orens-de-Gameville;Cornebarrieu;20;120;25
TRA_4224;28/10/2024;ENF_137;Visite éducative;09:15;Tournefeuille;Fonsorbes;42;15;54
TRA_4225;28/10/2024;ENF_185;Transport scolaire;10:30;Muret;Saint-Gaudens;36;30;58
TRA_4226;28/10/2024;ENF_047;Formation professionnelle;15:00;Muret;Pins-Justaret;19;60;41
TRA_4227;28/10/2024;ENF_026;Activité thérapeutique;10:30;Saint-Orens-de-Gameville;Toulouse;29;90;75
TRA_4228;28/10/2024;ENF_004;Formation professionnelle;17:00;Pibrac;Toulouse;9;90;60
TRA_4229;28/10/2024;ENF_072;Transport d'urgence;19:30;Cugnaux;Cugnaux;13;180;70
TRA_4230;28/10/2024;ENF_077;Rendez-vous médical;11:30;Plaisance-du-Touch;Clinique Saint-Jean;33;90;43
TRA_4231;28/10/2024;ENF_151;Rendez-vous médical;17:45;Muret;Balma;40;15;78
TRA_4232;28/10/2024;ENF_147;Transport d'urgence;16:30;Lèguevin;Blagnac;33;180;53
TRA_4233;28/10/2024;ENF_065;Visite familiale encadrée;10:15;Cugnaux;Saint-Gaudens;39;120;47
TRA_4234;28/10/2024;ENF_010;Visite familiale encadrée;12:30;Colomiers;Frouzins;48;30;43
TRA_4235;28/10/2024;ENF_168;Activité thérapeutique;15:00;Blagnac;Muret;14;15;60
TRA_4236;28/10/2024;ENF_074;Rendez-vous médical;14:30;Frouzins;Toulouse;37;120;37
TRA_4237;28/10/2024;ENF_142;Réunion éducative;11:15;Fonsorbes;Castanet-Tolosan;25;15;50
TRA_4238;28/10/2024;ENF_081;Loisirs encadrés;15:00;Pibrac;Lèguevin;41;15;36
TRA_4239;28/10/2024;ENF_144;Consultation psychologique;14:15;Pins-Justaret;L'Union;22;30;70
TRA_4240;28/10/2024;ENF_102;Réunion éducative;14:30;Fonsorbes;L'Union;28;180;32
TRA_4241;29/10/2024;ENF_026;Visite familiale encadrée;10:00;Saint-Orens-de-Gameville;Saint-Gaudens;45;180;68
TRA_4242;29/10/2024;ENF_163;Rendez-vous médical;09:45;Saint-Orens-de-Gameville;Toulouse;38;45;27
TRA_4243;29/10/2024;ENF_047;Réunion éducative;18:15;Muret;Lèguevin;8;15;34
TRA_4244;29/10/2024;ENF_079;Transport scolaire;09:45;Balma;Villefranche de Lauragais;35;90;74
TRA_4245;29/10/2024;ENF_095;Activité thérapeutique;08:00;Ramonville-Saint-Agne;Muret;28;60;47
TRA_4246;29/10/2024;ENF_004;Audience tribunal;19:30;Pibrac;L'Union;18;90;45
TRA_4247;29/10/2024;ENF_142;Visite éducative;10:15;Fonsorbes;Portet-sur-Garonne;39;45;57
TRA_4248;29/10/2024;ENF_012;Consultation spécialisée;14:45;Frouzins;Portet-sur-Garonne;35;45;78
TRA_4249;29/10/2024;ENF_197;Transport d'urgence;08:30;Colomiers;Lèguevin;39;30;58
TRA_4250;29/10/2024;ENF_031;Audience tribunal;16:45;Tournefeuille;Colomiers;40;120;40
TRA_4251;29/10/2024;ENF_093;Consultation psychologique;16:30;Toulouse;Muret;26;45;72
TRA_4252;29/10/2024;ENF_047;Transport scolaire;08:45;Muret;Toulouse;5;30;70
TRA_4253;29/10/2024;ENF_180;Audience tribunal;14:45;Colomiers;Ramonville-Saint-Agne;14;180;22
TRA_4254;29/10/2024;ENF_114;Consultation psychologique;11:45;Cugnaux;Cugnaux;27;90;43
TRA_4255;29/10/2024;ENF_130;Transport d'urgence;16:15;Toulouse;Cugnaux;27;180;46
TRA_4256;29/10/2024;ENF_173;Consultation spécialisée;15:45;Pibrac;Saint-Gaudens;32;15;43
TRA_4257;29/10/2024;ENF_123;Activité thérapeutique;09:00;Plaisance-du-Touch;Lèguevin;5;45;60
TRA_4258;29/10/2024;ENF_188;Formation professionnelle;14:45;Colomiers;Saint-Orens-de-Gameville;34;30;72
TRA_4259;29/10/2024;ENF_022;Transport scolaire;10:30;Portet-sur-Garonne;Villefranche de Lauragais;9;45;66
TRA_4260;29/10/2024;ENF_059;Formation professionnelle;18:00;Fonsorbes;Colomiers;40;180;21
TRA_4261;29/10/2024;ENF_159;Transport d'urgence;15:30;Toulouse;Muret;29;120;76
TRA_4262;29/10/2024;ENF_171;Visite éducative;18:30;Castanet-Tolosan;Colomiers;39;120;77
TRA_4263;30/10/2024;ENF_115;Consultation spécialisée;17:00;Saint-Orens-de-Gameville;Toulouse;26;180;20
TRA_4264;30/10/2024;ENF_093;Consultation spécialisée;11:30;Toulouse;Toulouse;30;45;79
TRA_4265;30/10/2024;ENF_006;Rendez-vous médical;10:15;Blagnac;Balma;21;60;29
TRA_4266;30/10/2024;ENF_045;Audience tribunal;16:00;Muret;Muret;35;15;73
TRA_4267;30/10/2024;ENF_059;Formation professionnelle;16:30;Fonsorbes;L'Union;41;15;67
TRA_4268;30/10/2024;ENF_057;Consultation psychologique;09:30;Blagnac;Portet-sur-Garonne;14;60;43
TRA_4269;30/10/2024;ENF_184;Activité thérapeutique;12:45;Ramonville-Saint-Agne;L'Union;8;120;54
TRA_4270;30/10/2024;ENF_162;Visite éducative;10:15;Saint-Gaudens;Cugnaux;24;45;39
TRA_4271;30/10/2024;ENF_080;Visite familiale encadrée;19:00;Pibrac;Saint-Gaudens;9;180;21
TRA_4272;30/10/2024;ENF_106;Transport d'urgence;15:30;Frouzins;Plaisance-du-Touch;18;60;34
TRA_4273;30/10/2024;ENF_100;Transport d'urgence;10:00;L'Union;Toulouse;42;120;79
TRA_4274;30/10/2024;ENF_142;Visite éducative;11:30;Fonsorbes;Portet-sur-Garonne;33;180;38
TRA_4275;30/10/2024;ENF_197;Formation professionnelle;16:00;Colomiers;Saint-Orens-de-Gameville;37;90;76
TRA_4276;30/10/2024;ENF_031;Visite familiale encadrée;10:45;Tournefeuille;Blagnac;29;30;40
TRA_4277;30/10/2024;ENF_162;Activité thérapeutique;18:15;Saint-Gaudens;Castanet-Tolosan;39;45;20
TRA_4278;30/10/2024;ENF_008;Visite familiale encadrée;13:15;Tournefeuille;Ramonville-Saint-Agne;10;45;73
TRA_4279;30/10/2024;ENF_194;Consultation psychologique;08:30;Fonsorbes;Plaisance-du-Touch;31;15;53
TRA_4280;30/10/2024;ENF_065;Réunion éducative;13:45;Cugnaux;Castanet-Tolosan;35;60;70
TRA_4281;31/10/2024;ENF_069;Réunion éducative;09:30;Ramonville-Saint-Agne;Ramonville-Saint-Agne;24;15;58
TRA_4282;31/10/2024;ENF_008;Visite éducative;18:45;Tournefeuille;Lèguevin;6;15;29
TRA_4283;31/10/2024;ENF_168;Visite familiale encadrée;17:30;Blagnac;Pins-Justaret;38;90;20
TRA_4284;31/10/2024;ENF_046;Consultation spécialisée;17:30;Fonsorbes;Pibrac;41;60;32
TRA_4285;31/10/2024;ENF_076;Consultation psychologique;16:45;L'Union;Pins-Justaret;40;90;54
TRA_4286;31/10/2024;ENF_073;Activité thérapeutique;09:45;Fonsorbes;Ramonville-Saint-Agne;45;90;45
TRA_4287;31/10/2024;ENF_057;Transport scolaire;19:00;Blagnac;Toulouse;42;45;50
TRA_4288;31/10/2024;ENF_104;Visite familiale encadrée;15:30;L'Union;Fonsorbes;8;120;56
TRA_4289;31/10/2024;ENF_062;Réunion éducative;11:45;Saint-Orens-de-Gameville;Pins-Justaret;7;120;52
TRA_4290;31/10/2024;ENF_032;Visite familiale encadrée;14:30;L'Union;Cornebarrieu;36;180;55
TRA_4291;31/10/2024;ENF_064;Transport scolaire;13:45;Cornebarrieu;Saint-Gaudens;34;60;46
TRA_4292;31/10/2024;ENF_015;Visite familiale encadrée;13:45;Tournefeuille;Fonsorbes;49;60;43
TRA_4293;31/10/2024;ENF_075;Rendez-vous médical;09:15;Frouzins;Clinique Saint-Jean;18;60;69
TRA_4294;31/10/2024;ENF_098;Formation professionnelle;11:00;Colomiers;Lèguevin;48;45;76
TRA_4295;31/10/2024;ENF_120;Loisirs encadrés;15:30;Pins-Justaret;Muret;26;180;21
TRA_4296;31/10/2024;ENF_164;Formation professionnelle;18:00;Saint-Gaudens;Blagnac;45;30;79
TRA_4297;31/10/2024;ENF_016;Consultation spécialisée;08:45;Muret;Cornebarrieu;35;45;51
TRA_4298;31/10/2024;ENF_111;Transport d'urgence;12:45;Frouzins;Plaisance-du-Touch;33;15;56
TRA_4299;31/10/2024;ENF_145;Transport d'urgence;13:15;Blagnac;Saint-Orens-de-Gameville;15;120;74
TRA_4300;31/10/2024;ENF_170;Loisirs encadrés;17:15;Ramonville-Saint-Agne;Castanet-Tolosan;40;120;67
TRA_4301;31/10/2024;ENF_102;Formation professionnelle;18:45;Fonsorbes;Plaisance-du-Touch;38;90;69
TRA_4302;01/11/2024;ENF_136;Loisirs encadrés;15:45;L'Union;Plaisance-du-Touch;8;180;58
TRA_4303;01/11/2024;ENF_117;Réunion éducative;09:45;Tournefeuille;Saint-Gaudens;12;60;62
TRA_4304;01/11/2024;ENF_063;Réunion éducative;14:30;Saint-Gaudens;Blagnac;14;15;37
TRA_4305;01/11/2024;ENF_107;Audience tribunal;19:00;Pibrac;Ramonville-Saint-Agne;37;180;72
TRA_4306;01/11/2024;ENF_025;Rendez-vous médical;18:30;Plaisance-du-Touch;Clinique Saint-Jean;32;15;30
TRA_4307;01/11/2024;ENF_170;Activité thérapeutique;15:30;Ramonville-Saint-Agne;Plaisance-du-Touch;37;45;63
TRA_4308;01/11/2024;ENF_019;Transport d'urgence;15:45;Portet-sur-Garonne;Plaisance-du-Touch;37;90;64
TRA_4309;01/11/2024;ENF_034;Visite familiale encadrée;10:15;Ramonville-Saint-Agne;Colomiers;12;15;22
TRA_4310;01/11/2024;ENF_052;Activité thérapeutique;10:00;Toulouse;Cugnaux;20;180;61
TRA_4311;01/11/2024;ENF_023;Activité thérapeutique;14:45;Tournefeuille;Colomiers;6;60;49
TRA_4312;01/11/2024;ENF_164;Formation professionnelle;18:15;Saint-Gaudens;Ramonville-Saint-Agne;37;60;69
TRA_4313;01/11/2024;ENF_082;Réunion éducative;09:45;Cugnaux;Cugnaux;19;45;63
TRA_4314;01/11/2024;ENF_186;Loisirs encadrés;11:45;Portet-sur-Garonne;Saint-Orens-de-Gameville;27;30;75
TRA_4315;01/11/2024;ENF_192;Consultation psychologique;19:00;Balma;Castanet-Tolosan;44;45;77
TRA_4316;01/11/2024;ENF_002;Formation professionnelle;19:15;Colomiers;Pins-Justaret;18;45;24
TRA_4317;01/11/2024;ENF_190;Transport d'urgence;11:30;Frouzins;Ramonville-Saint-Agne;24;60;31
TRA_4318;01/11/2024;ENF_157;Transport scolaire;08:00;Cugnaux;Villefranche de Lauragais;6;90;36
TRA_4319;01/11/2024;ENF_088;Visite éducative;09:30;Saint-Orens-de-Gameville;Pins-Justaret;20;45;56
TRA_4320;01/11/2024;ENF_163;Visite éducative;15:00;Saint-Orens-de-Gameville;Pins-Justaret;27;30;35
TRA_4321;01/11/2024;ENF_170;Visite familiale encadrée;17:15;Ramonville-Saint-Agne;Pibrac;11;180;55
TRA_4322;04/11/2024;ENF_146;Formation professionnelle;12:00;Balma;Pins-Justaret;23;15;62
TRA_4323;04/11/2024;ENF_183;Activité thérapeutique;18:15;Balma;Cornebarrieu;40;45;58
TRA_4324;04/11/2024;ENF_005;Transport d'urgence;08:15;Lèguevin;L'Union;31;180;34
TRA_4325;04/11/2024;ENF_100;Visite familiale encadrée;15:45;L'Union;Muret;8;90;74
TRA_4326;04/11/2024;ENF_020;Formation professionnelle;11:30;Ramonville-Saint-Agne;Blagnac;33;90;62
TRA_4327;04/11/2024;ENF_172;Formation professionnelle;15:45;Toulouse;Toulouse;16;180;31
TRA_4328;04/11/2024;ENF_093;Audience tribunal;16:00;Toulouse;Fonsorbes;21;60;65
TRA_4329;04/11/2024;ENF_134;Loisirs encadrés;18:00;Ramonville-Saint-Agne;Frouzins;13;120;30
TRA_4330;04/11/2024;ENF_030;Activité thérapeutique;08:15;Toulouse;Colomiers;16;60;33
TRA_4331;04/11/2024;ENF_044;Visite familiale encadrée;08:15;Balma;Frouzins;44;30;78
TRA_4332;04/11/2024;ENF_019;Consultation psychologique;08:45;Portet-sur-Garonne;Cugnaux;7;60;20
TRA_4333;04/11/2024;ENF_027;Loisirs encadrés;08:15;Lèguevin;Cugnaux;30;60;44
TRA_4334;04/11/2024;ENF_199;Visite éducative;17:45;Balma;Tournefeuille;28;60;71
TRA_4335;04/11/2024;ENF_063;Rendez-vous médical;14:15;Saint-Gaudens;Toulouse;25;60;77
TRA_4336;04/11/2024;ENF_061;Rendez-vous médical;11:45;Pins-Justaret;Balma;7;180;22
TRA_4337;04/11/2024;ENF_041;Transport d'urgence;16:15;Pins-Justaret;Lèguevin;17;60;51
TRA_4338;04/11/2024;ENF_080;Consultation psychologique;17:45;Pibrac;Lèguevin;29;30;61
TRA_4339;04/11/2024;ENF_119;Consultation spécialisée;15:30;Pibrac;Balma;6;15;40
TRA_4340;05/11/2024;ENF_008;Réunion éducative;14:30;Tournefeuille;Balma;22;120;65
TRA_4341;05/11/2024;ENF_199;Visite familiale encadrée;17:00;Balma;Fonsorbes;27;180;48
TRA_4342;05/11/2024;ENF_058;Activité thérapeutique;17:30;Cugnaux;Fonsorbes;16;30;22
TRA_4343;05/11/2024;ENF_147;Audience tribunal;10:45;Lèguevin;Saint-Orens-de-Gameville;37;15;78
TRA_4344;05/11/2024;ENF_045;Visite éducative;08:15;Muret;Portet-sur-Garonne;43;90;23
TRA_4345;05/11/2024;ENF_148;Visite familiale encadrée;09:30;Fonsorbes;L'Union;29;90;46
TRA_4346;05/11/2024;ENF_015;Activité thérapeutique;11:45;Tournefeuille;Toulouse;31;180;47
TRA_4347;05/11/2024;ENF_116;Visite familiale encadrée;10:00;Castanet-Tolosan;Castanet-Tolosan;39;90;43
TRA_4348;05/11/2024;ENF_163;Réunion éducative;10:45;Saint-Orens-de-Gameville;Ramonville-Saint-Agne;10;15;38
TRA_4349;05/11/2024;ENF_105;Loisirs encadrés;13:00;Toulouse;Toulouse;33;90;62
TRA_4350;05/11/2024;ENF_135;Visite familiale encadrée;09:00;Blagnac;Castanet-Tolosan;32;60;42
TRA_4351;05/11/2024;ENF_032;Formation professionnelle;10:45;L'Union;Balma;44;60;51
TRA_4352;05/11/2024;ENF_111;Transport d'urgence;17:00;Frouzins;Tournefeuille;25;120;72
TRA_4353;05/11/2024;ENF_105;Visite éducative;14:15;Toulouse;Cugnaux;31;120;49
TRA_4354;05/11/2024;ENF_161;Audience tribunal;15:15;Blagnac;Colomiers;48;15;68
TRA_4355;05/11/2024;ENF_165;Loisirs encadrés;13:00;Castanet-Tolosan;Castanet-Tolosan;37;30;43
TRA_4356;05/11/2024;ENF_141;Audience tribunal;09:30;Ramonville-Saint-Agne;Saint-Orens-de-Gameville;33;90;32
TRA_4357;05/11/2024;ENF_086;Consultation psychologique;09:00;Lèguevin;Frouzins;20;120;59
TRA_4358;05/11/2024;ENF_109;Rendez-vous médical;13:00;Cugnaux;Clinique Saint-Jean;26;30;53
TRA_4359;05/11/2024;ENF_153;Consultation spécialisée;15:00;Fonsorbes;Cornebarrieu;49;120;22
TRA_4360;05/11/2024;ENF_093;Visite familiale encadrée;13:00;Toulouse;Ramonville-Saint-Agne;26;60;62
TRA_4361;06/11/2024;ENF_055;Formation professionnelle;17:45;Balma;L'Union;45;90;56
TRA_4362;06/11/2024;ENF_009;Visite familiale encadrée;13:15;Pibrac;L'Union;25;15;50
TRA_4363;06/11/2024;ENF_150;Visite éducative;14:30;Colomiers;Cugnaux;46;45;45
TRA_4364;06/11/2024;ENF_001;Audience tribunal;13:15;L'Union;Frouzins;31;30;68
TRA_4365;06/11/2024;ENF_175;Visite éducative;16:00;Toulouse;Pins-Justaret;15;120;72
TRA_4366;06/11/2024;ENF_117;Consultation spécialisée;18:15;Tournefeuille;Plaisance-du-Touch;35;60;69
TRA_4367;06/11/2024;ENF_172;Audience tribunal;19:45;Toulouse;Muret;22;180;22
TRA_4368;06/11/2024;ENF_086;Consultation psychologique;13:30;Lèguevin;Ramonville-Saint-Agne;15;60;29
TRA_4369;06/11/2024;ENF_123;Visite familiale encadrée;12:15;Plaisance-du-Touch;Fonsorbes;20;15;20
TRA_4370;06/11/2024;ENF_003;Réunion éducative;11:45;Castanet-Tolosan;Pibrac;35;180;28
TRA_4371;06/11/2024;ENF_136;Audience tribunal;14:30;L'Union;Plaisance-du-Touch;20;15;53
TRA_4372;06/11/2024;ENF_197;Consultation psychologique;14:00;Colomiers;Colomiers;35;90;73
TRA_4373;06/11/2024;ENF_171;Visite éducative;08:15;Castanet-Tolosan;Colomiers;14;60;33
TRA_4374;06/11/2024;ENF_127;Visite éducative;19:00;Frouzins;Muret;7;180;43
TRA_4375;06/11/2024;ENF_182;Loisirs encadrés;13:45;Saint-Orens-de-Gameville;Toulouse;29;60;66
TRA_4376;06/11/2024;ENF_001;Loisirs encadrés;10:00;L'Union;Saint-Orens-de-Gameville;8;15;23
TRA_4377;06/11/2024;ENF_057;Consultation spécialisée;17:45;Blagnac;Balma;8;120;27
TRA_4378;06/11/2024;ENF_138;Consultation psychologique;14:00;Pibrac;Saint-Gaudens;23;120;72
TRA_4379;06/11/2024;ENF_018;Réunion éducative;15:45;Pins-Justaret;Saint-Gaudens;43;30;50
TRA_4380;07/11/2024;ENF_140;Transport d'urgence;18:15;Saint-Gaudens;Fonsorbes;25;45;43
TRA_4381;07/11/2024;ENF_129;Activité thérapeutique;16:30;Saint-Gaudens;Cugnaux;23;60;35
TRA_4382;07/11/2024;ENF_031;Visite éducative;12:15;Tournefeuille;Pins-Justaret;25;180;56
TRA_4383;07/11/2024;ENF_103;Activité thérapeutique;16:45;Castanet-Tolosan;Colomiers;38;15;35
TRA_4384;07/11/2024;ENF_133;Loisirs encadrés;18:15;Toulouse;Toulouse;7;30;40
TRA_4385;07/11/2024;ENF_042;Visite éducative;13:30;Pibrac;Castanet-Tolosan;44;60;75
TRA_4386;07/11/2024;ENF_012;Loisirs encadrés;17:15;Frouzins;Saint-Orens-de-Gameville;39;30;40
TRA_4387;07/11/2024;ENF_155;Visite éducative;13:45;Castanet-Tolosan;Plaisance-du-Touch;46;90;53
TRA_4388;07/11/2024;ENF_169;Transport d'urgence;17:45;Fonsorbes;Pins-Justaret;17;90;37
TRA_4389;07/11/2024;ENF_113;Visite éducative;11:45;Blagnac;Pibrac;40;60;79
TRA_4390;07/11/2024;ENF_038;Réunion éducative;14:45;Fonsorbes;Toulouse;24;15;75
TRA_4391;07/11/2024;ENF_153;Formation professionnelle;14:15;Fonsorbes;Fonsorbes;22;15;69
TRA_4392;07/11/2024;ENF_125;Consultation psychologique;19:00;Pins-Justaret;Blagnac;9;120;60
TRA_4393;07/11/2024;ENF_176;Formation professionnelle;12:15;Fonsorbes;Saint-Gaudens;30;180;64
TRA_4394;07/11/2024;ENF_033;Visite familiale encadrée;14:00;Pibrac;Pibrac;22;120;64
TRA_4395;07/11/2024;ENF_150;Transport scolaire;17:15;Colomiers;Villefranche de Lauragais;46;180;39
TRA_4396;07/11/2024;ENF_086;Visite éducative;08:45;Lèguevin;Portet-sur-Garonne;6;90;20
TRA_4397;07/11/2024;ENF_100;Loisirs encadrés;18:00;L'Union;Toulouse;34;45;62
TRA_4398;08/11/2024;ENF_099;Rendez-vous médical;15:00;Balma;Balma;43;15;65
TRA_4399;08/11/2024;ENF_139;Consultation psychologique;14:45;Pibrac;Balma;39;15;55
TRA_4400;08/11/2024;ENF_026;Visite éducative;19:15;Saint-Orens-de-Gameville;Tournefeuille;13;45;61
TRA_4401;08/11/2024;ENF_095;Transport scolaire;17:45;Ramonville-Saint-Agne;Villefranche de Lauragais;5;120;58
TRA_4402;08/11/2024;ENF_046;Audience tribunal;08:15;Fonsorbes;Tournefeuille;36;30;68
TRA_4403;08/11/2024;ENF_044;Réunion éducative;12:00;Balma;Balma;14;15;65
TRA_4404;08/11/2024;ENF_140;Loisirs encadrés;19:30;Saint-Gaudens;Frouzins;7;120;56
TRA_4405;08/11/2024;ENF_006;Formation professionnelle;13:15;Blagnac;Fonsorbes;8;15;40
TRA_4406;08/11/2024;ENF_158;Transport d'urgence;09:00;Cugnaux;L'Union;17;120;56
TRA_4407;08/11/2024;ENF_192;Visite familiale encadrée;11:30;Balma;Fonsorbes;47;30;51
TRA_4408;08/11/2024;ENF_009;Audience tribunal;18:45;Pibrac;Lèguevin;49;30;46
TRA_4409;08/11/2024;ENF_048;Rendez-vous médical;15:30;Toulouse;Balma;49;60;79
TRA_4410;08/11/2024;ENF_073;Activité thérapeutique;09:45;Fonsorbes;Ramonville-Saint-Agne;35;15;57
TRA_4411;08/11/2024;ENF_016;Visite familiale encadrée;15:00;Muret;Balma;11;90;72
TRA_4412;08/11/2024;ENF_123;Audience tribunal;09:15;Plaisance-du-Touch;Pins-Justaret;36;45;21
TRA_4413;08/11/2024;ENF_019;Réunion éducative;09:45;Portet-sur-Garonne;Pins-Justaret;24;90;23
TRA_4414;08/11/2024;ENF_138;Transport d'urgence;17:00;Pibrac;L'Union;38;60;39
TRA_4415;08/11/2024;ENF_122;Loisirs encadrés;09:45;Ramonville-Saint-Agne;Plaisance-du-Touch;49;30;20
TRA_4416;08/11/2024;ENF_145;Rendez-vous médical;10:15;Blagnac;Balma;21;45;52
TRA_4417;08/11/2024;ENF_066;Consultation spécialisée;15:45;Colomiers;Ramonville-Saint-Agne;24;120;72
TRA_4418;08/11/2024;ENF_048;Transport d'urgence;11:45;Toulouse;Frouzins;28;120;76
TRA_4419;11/11/2024;ENF_172;Transport d'urgence;16:00;Toulouse;Frouzins;46;45;40
TRA_4420;11/11/2024;ENF_195;Visite éducative;13:45;Saint-Orens-de-Gameville;Plaisance-du-Touch;22;120;66
TRA_4421;11/11/2024;ENF_076;Transport scolaire;19:45;L'Union;Saint-Gaudens;18;60;70
TRA_4422;11/11/2024;ENF_151;Visite éducative;14:30;Muret;Fonsorbes;46;60;31
